name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_memset/65536/threads:1",557602,2520.37,2514.18,ns,5.21331e+10,2.60666e+10,,,
"BM_memset/131072/threads:1",269626,5231.51,5201.82,ns,5.03947e+10,2.51974e+10,,,
"BM_memset/262144/threads:1",134035,10631.4,10577,ns,4.95687e+10,2.47844e+10,,,
"BM_memset/524288/threads:1",66438,20932.1,20830.2,ns,5.03392e+10,2.51696e+10,,,
"BM_memset/1048576/threads:1",32354,43806.3,43562.7,ns,4.81411e+10,2.40705e+10,,,
"BM_memset/2097152/threads:1",15932,86911.1,86218.4,ns,4.86474e+10,2.43237e+10,,,
"BM_memset/4194304/threads:1",8097,186513,180771,ns,4.64045e+10,2.32023e+10,,,
"BM_memset/8388608/threads:1",3048,407023,406359,ns,4.12867e+10,2.06434e+10,,,
"BM_memset/16777216/threads:1",1063,1.15796e+06,1.15579e+06,ns,2.90317e+10,1.45159e+10,,,
"BM_memset/33554432/threads:1",582,2.6132e+06,2.6118e+06,ns,2.56945e+10,1.28472e+10,,,
"BM_memset/67108864/threads:1",260,5.19304e+06,5.189e+06,ns,2.58658e+10,1.29329e+10,,,
"BM_memset/134217728/threads:1",153,9.31443e+06,9.30635e+06,ns,2.88443e+10,1.44222e+10,,,
"BM_memset/268435456/threads:1",85,1.8551e+07,1.85454e+07,ns,2.8949e+10,1.44745e+10,,,
