name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_std_reverse/262144/threads:1",22355,61531.8,61530.6,ns,4.26038e+09,4.26038e+09,,,
"BM_std_reverse/524288/threads:1",11590,126736,126736,ns,4.13684e+09,4.13684e+09,,,
"BM_std_reverse/1048576/threads:1",5564,256372,256370,ns,4.09008e+09,4.09008e+09,,,
"BM_std_reverse/2097152/threads:1",2766,511491,511484,ns,4.10013e+09,4.10013e+09,,,
"BM_std_reverse/4194304/threads:1",1385,1.03621e+06,1.03621e+06,ns,4.04773e+09,4.04773e+09,,,
"BM_std_reverse/8388608/threads:1",665,2.06521e+06,2.06521e+06,ns,4.06187e+09,4.06187e+09,,,
"BM_std_reverse/16777216/threads:1",337,4.15527e+06,4.15516e+06,ns,4.03768e+09,4.03768e+09,,,
"BM_std_reverse/33554432/threads:1",171,8.24886e+06,8.24884e+06,ns,4.06777e+09,4.06777e+09,,,
"BM_std_reverse/67108864/threads:1",89,1.64195e+07,1.64191e+07,ns,4.08723e+09,4.08723e+09,,,
"BM_std_reverse/134217728/threads:1",41,3.32665e+07,3.32656e+07,ns,4.03473e+09,4.03473e+09,,,
"BM_std_reverse/268435456/threads:1",21,6.78332e+07,6.78329e+07,ns,3.9573e+09,3.9573e+09,,,
"BM_memset/1/threads:1",1000000000,1.15903,1.14906,ns,8.70277e+08,8.70277e+08,,,
"BM_memset/2/threads:1",1000000000,1.03871,1.03871,ns,1.92547e+09,1.92547e+09,,,
"BM_memset/4/threads:1",1000000000,0.908954,0.908949,ns,4.40069e+09,4.40069e+09,,,
"BM_memset/8/threads:1",1000000000,0.807103,0.807104,ns,9.91198e+09,9.91198e+09,,,
"BM_memset/16/threads:1",1000000000,0.7839,0.78389,ns,2.0411e+10,2.0411e+10,,,
"BM_memset/32/threads:1",1000000000,0.919597,0.919598,ns,3.47978e+10,3.47978e+10,,,
"BM_memset/64/threads:1",1000000000,0.940894,0.940881,ns,6.80213e+10,6.80213e+10,,,
"BM_memset/128/threads:1",1000000000,1.25566,1.25566,ns,1.01939e+11,1.01939e+11,,,
"BM_memset/256/threads:1",423644059,3.13814,3.13813,ns,8.15774e+10,8.15774e+10,,,
"BM_memset/512/threads:1",615698012,2.3122,2.31221,ns,2.21433e+11,2.21433e+11,,,
"BM_memset/1024/threads:1",282193262,4.78533,4.78532,ns,2.13988e+11,2.13988e+11,,,
"BM_memset/2048/threads:1",162735973,8.53828,8.53825,ns,2.39862e+11,2.39862e+11,,,
"BM_memset/4096/threads:1",81460280,17.2833,17.2834,ns,2.36991e+11,2.36991e+11,,,
"BM_memset/8192/threads:1",46196570,31.3658,31.3657,ns,2.61177e+11,2.61177e+11,,,
"BM_memset/16384/threads:1",23124836,60.6661,60.6662,ns,2.70068e+11,2.70068e+11,,,
"BM_memset/32768/threads:1",12130864,118.919,118.919,ns,2.75549e+11,2.75549e+11,,,
"BM_memset/65536/threads:1",1561506,878.37,878.364,ns,7.46114e+10,7.46114e+10,,,
"BM_memset/131072/threads:1",769520,1868.96,1868.78,ns,7.01376e+10,7.01376e+10,,,
"BM_memset/262144/threads:1",375899,3602.05,3601.8,ns,7.27815e+10,7.27815e+10,,,
"BM_memset/524288/threads:1",190479,7159.36,7158.93,ns,7.32355e+10,7.32355e+10,,,
"BM_memset/1048576/threads:1",93118,15174,15172.8,ns,6.91091e+10,6.91091e+10,,,
"BM_memset/2097152/threads:1",31598,44190.1,44187.5,ns,4.74603e+10,4.74603e+10,,,
"BM_memset/4194304/threads:1",14750,95912.6,95911.8,ns,4.37308e+10,4.37308e+10,,,
"BM_memset/8388608/threads:1",6619,193641,193641,ns,4.33204e+10,4.33204e+10,,,
"BM_memset/16777216/threads:1",3353,412756,412753,ns,4.06472e+10,4.06472e+10,,,
"BM_memset/33554432/threads:1",804,1.79899e+06,1.79887e+06,ns,1.86531e+10,1.86531e+10,,,
"BM_memset/67108864/threads:1",369,3.93308e+06,3.93306e+06,ns,1.70628e+10,1.70628e+10,,,
"BM_memset/134217728/threads:1",185,7.77827e+06,7.7781e+06,ns,1.72559e+10,1.72559e+10,,,
"BM_memset/268435456/threads:1",93,1.52334e+07,1.52195e+07,ns,1.76375e+10,1.76375e+10,,,
